t, v, F
0.12950000000001471, 11.348336219787598, -1937.4515619633084
0.13000000000001477, 11.358434677124023, -1935.379905482379
0.13050000000001485, 11.367037773132324, -1934.3592311549528
0.13100000000001488, 11.384242057800293, -1933.0381207874907
0.13150000000001497, 11.381485939025879, -1930.6663391160237
0.13200000000001502, 11.377950668334961, -1930.9966167078892
0.13250000000001505, 11.387414932250977, -1929.3750703003914
0.13300000000001513, 11.397327423095703, -1930.305598273332
0.1335000000000152, 11.397333145141602, -1929.584738286945
0.13400000000001525, 11.367654800415039, -1929.614735263524
0.1345000000000153, 11.355682373046875, -1930.8456992765002
0.13500000000001533, 11.378409385681152, -1932.8275202524424
0.1355000000000154, 11.38283920288086, -1933.3080935767002
0.13600000000001547, 11.348479270935059, -1933.0378099379925
0.1365000000000155, 11.353118896484375, -1933.368087529858
0.13700000000001558, 11.327437400817871, -1934.8990213086229
0.13750000000001564, 11.345577239990234, -1935.079158592845
0.1380000000000157, 11.318753242492676, -1935.259140452318
0.13850000000001575, 11.327432632446289, -1936.3401195824001
0.1390000000000158, 11.3251371383667, -1936.519790592375
0.13950000000001586, 11.34833812713623, -1937.4504739900647
0.14000000000001592, 11.366521835327148, -1936.8799097360702
0.140500000000016, 11.36852741241455, -1936.9100621373982
0.14100000000001603, 11.354225158691406, -1936.1893575757604
0.14150000000001609, 11.353158950805664, -1936.2193545523394
0.14200000000001617, 11.385437965393066, -1935.7986197564899
0.1425000000000162, 11.388627052307129, -1936.429022538893
0.14300000000001625, 11.406814575195312, -1935.8589245591459
0.1435000000000163, 11.409976959228516, -1933.6374386200712
0.14400000000001636, 11.428205490112305, -1932.31617282786
0.14450000000001645, 11.441205978393555, -1929.6439551163571
0.14500000000001648, 11.47208023071289, -1928.7732656718251
0.14550000000001653, 11.4550142288208, -1926.4014840003579
0.14600000000001662, 11.472983360290527, -1925.981215478756
0.14650000000001664, 11.503264427185059, -1924.8102454189373
0.14700000000001673, 11.52774715423584, -1924.8405532450142
0.14750000000001678, 11.515273094177246, -1924.270144415769
0.1480000000000168, 11.539041519165039, -1922.6490642825186
0.1485000000000169, 11.548928260803223, -1920.7275481092322
0.14900000000001695, 11.540374755859375, -1919.5570443236609
0.14950000000001698, 11.574699401855469, -1919.1367758020588
